cell_id,time_step,gene_1_mRNA,gene_1_protein,gene_2_mRNA,gene_2_protein,replicate,clone_id
15,26,2,28399,1,55562,1,15
15,27,2,29114,1,55268,1,15
15,28,2,29711,3,55744,1,15
15,29,2,30462,3,56567,1,15
15,30,1,30699,3,57371,1,15
15,31,1,30796,2,57531,1,15
15,32,1,30871,2,57812,1,15
15,33,2,31347,2,58010,1,15
15,34,2,32000,2,58244,1,15
15,35,1,32335,3,58598,1,15
15,36,0,31936,2,59304,1,15
15,37,0,31424,2,60113,1,15
15,38,0,30939,0,59821,1,15
15,39,0,30447,0,58912,1,15
15,40,0,30028,0,58034,1,15
15,41,0,29570,0,57131,1,15
15,42,0,29118,0,56222,1,15
15,43,0,28682,0,55378,1,15
15,44,0,28233,0,54502,1,15
15,45,0,27802,0,53914,1,15
15,46,0,27381,0,53103,1,15
15,47,0,26905,0,52303,1,15
15,48,0,26479,1,51611,1,15
16,0,0,23324,0,69526,1,16
16,1,0,22945,2,68481,1,16
16,2,0,22624,2,68808,1,16
16,3,1,22581,4,69553,1,16
16,4,2,23344,5,71301,1,16
16,5,4,24321,4,72490,1,16
16,6,4,26158,5,73789,1,16
16,7,2,27277,3,74972,1,16
16,8,2,28015,3,75685,1,16
16,9,2,28714,2,76091,1,16
16,10,2,29306,2,76435,1,16
16,11,2,29992,2,76280,1,16
16,12,2,30587,3,76419,1,16
16,13,2,31226,3,76983,1,16
16,14,1,31693,2,77440,1,16
16,15,1,31766,4,77386,1,16
16,16,2,31968,4,78380,1,16
16,17,2,32532,4,79396,1,16
16,18,2,33143,4,80586,1,16
16,19,2,33534,4,81633,1,16
16,20,2,34088,3,82411,1,16
16,21,2,34751,2,82501,1,16
16,22,2,35387,3,82440,1,16
16,23,3,36099,4,83189,1,16
16,24,2,36684,4,84449,1,16
16,25,1,37068,5,86016,1,16
16,26,1,37100,5,87494,1,16
16,27,1,37028,6,88980,1,16
16,28,1,37014,4,90603,1,16
16,29,1,37003,3,91046,1,16
16,30,1,36992,4,91674,1,16
16,31,1,37009,6,92916,1,16
16,32,1,37042,7,94940,1,16
16,33,1,37049,6,97311,1,16
16,34,2,37317,5,98979,1,16
16,35,1,37717,4,99573,1,16
16,36,1,37712,4,100436,1,16
16,37,1,37690,5,101458,1,16
16,38,0,37521,5,102604,1,16
16,39,0,36930,2,102269,1,16
16,40,0,36401,2,101686,1,16
16,41,0,35812,2,101279,1,16
16,42,0,35288,2,100873,1,16
16,43,0,34796,2,100469,1,16
16,44,0,34240,2,100124,1,16
16,45,0,33700,2,99692,1,16
16,46,0,33195,1,98757,1,16
16,47,1,32716,0,97867,1,16
16,48,4,33245,0,96412,1,16
17,0,1,19774,2,72302,1,17
17,1,1,20039,2,72229,1,17
17,2,1,20261,1,71888,1,17
17,3,0,20120,1,71317,1,17
17,4,0,19811,1,70819,1,17
17,5,0,19532,1,70325,1,17
17,6,0,19242,1,69791,1,17
17,7,0,18938,2,69490,1,17
17,8,0,18624,2,69565,1,17
17,9,1,18747,3,69752,1,17
17,10,1,19010,4,70880,1,17
17,11,0,19224,3,71844,1,17
17,12,2,19149,3,72383,1,17
17,13,2,19949,4,73052,1,17
17,14,1,20744,4,74215,1,17
17,15,1,20960,4,75312,1,17
17,16,1,21190,4,76382,1,17
17,17,1,21444,3,77263,1,17
17,18,0,21224,3,77954,1,17
17,19,0,20911,3,78416,1,17
17,20,0,20569,4,79145,1,17
17,21,0,20274,5,80523,1,17
17,22,0,19967,5,81762,1,17
17,23,0,19696,4,83101,1,17
17,24,0,19379,3,84126,1,17
17,25,0,19054,3,84601,1,17
17,26,0,18752,4,85531,1,17
17,27,0,18444,4,86584,1,17
17,28,0,18177,4,87516,1,17
17,29,1,18155,4,88444,1,17
17,30,1,18404,4,89286,1,17
17,31,1,18663,3,90268,1,17
17,32,1,18918,3,90511,1,17
17,33,1,19160,3,90789,1,17
17,34,0,19296,3,91022,1,17
17,35,0,19023,3,91350,1,17
17,36,0,18738,0,91102,1,17
17,37,0,18467,0,89752,1,17
17,38,0,18143,0,88365,1,17
17,39,0,17892,1,86996,1,17
17,40,0,17612,1,86190,1,17
17,41,0,17347,0,85172,1,17
17,42,0,17094,0,83863,1,17
17,43,0,16823,1,82653,1,17
17,44,0,16565,1,81931,1,17
17,45,0,16318,0,80785,1,17
17,46,0,16074,0,79608,1,17
17,47,0,15805,0,78354,1,17
17,48,0,15556,0,77187,1,17
18,0,2,24459,2,22112,1,18
18,1,2,25221,2,22905,1,18
18,2,2,25963,2,23594,1,18
18,3,1,26208,0,23743,1,18
18,4,2,26760,0,23369,1,18
18,5,2,27461,0,23033,1,18
18,6,2,28179,2,22991,1,18
18,7,1,28775,2,23688,1,18
18,8,1,28907,3,24775,1,18
18,9,1,29060,3,26043,1,18
18,10,2,29475,3,27286,1,18
18,11,2,30170,3,28673,1,18
18,12,2,30777,2,29417,1,18
18,13,2,31422,2,30038,1,18
18,14,1,31831,1,30229,1,18
18,15,3,31995,0,30020,1,18
18,16,3,33182,1,29564,1,18
18,17,4,34413,1,29617,1,18
18,18,3,35785,5,30186,1,18
18,19,3,36930,5,32375,1,18
18,20,3,37980,5,34674,1,18
18,21,2,38830,3,36979,1,18
18,22,2,39343,4,38522,1,18
18,23,1,39572,4,40168,1,18
18,24,1,39513,4,41769,1,18
18,25,0,38934,3,43345,1,18
18,26,0,38349,2,44038,1,18
18,27,0,37766,2,44471,1,18
18,28,0,37203,2,45019,1,18
18,29,0,36658,3,45822,1,18
18,30,1,36326,3,47106,1,18
18,31,1,36336,2,47690,1,18
18,32,0,36134,3,48233,1,18
18,33,0,35581,5,49911,1,18
18,34,0,35044,5,51918,1,18
18,35,0,34501,5,53969,1,18
18,36,0,33934,6,56184,1,18
18,37,0,33404,4,57882,1,18
18,38,0,32902,5,59263,1,18
18,39,0,32409,5,61097,1,18
18,40,0,31887,5,62942,1,18
18,41,0,31375,4,64113,1,18
18,42,0,30878,4,65314,1,18
18,43,0,30392,3,66210,1,18
18,44,0,29950,1,66188,1,18
18,45,0,29481,3,66255,1,18
18,46,1,29108,5,67668,1,18
18,47,1,29199,6,69489,1,18
18,48,0,29127,5,71449,1,18
19,0,0,24984,0,42585,1,19
19,1,0,24628,1,42344,1,19
19,2,1,24608,1,42248,1,19
19,3,2,24972,2,42096,1,19
19,4,1,25611,5,43967,1,19
19,5,1,25728,5,46216,1,19
19,6,1,25879,4,47965,1,19
19,7,1,26144,3,49030,1,19
19,8,1,26322,3,49954,1,19
19,9,1,26474,4,51019,1,19
19,10,1,26598,4,52532,1,19
19,11,1,26793,4,54163,1,19
19,12,1,26938,4,55673,1,19
19,13,2,27504,4,56954,1,19
19,14,1,28049,4,58498,1,19
19,15,1,28219,4,59978,1,19
19,16,1,28326,4,61370,1,19
19,17,0,28224,3,62579,1,19
19,18,0,27834,3,63251,1,19
19,19,0,27392,4,64428,1,19
19,20,0,26991,4,65620,1,19
19,21,1,26605,3,66512,1,19
19,22,1,27316,1,66328,1,19
19,23,1,27463,1,65904,1,19
19,24,1,27620,1,65412,1,19
19,25,2,28000,1,64926,1,19
19,26,2,28692,1,64566,1,19
19,27,1,29405,0,63815,1,19
19,28,2,29872,0,62796,1,19
19,29,2,30561,0,61871,1,19
19,30,2,31223,0,60889,1,19
19,31,1,31269,2,60631,1,19
19,32,1,31377,3,60941,1,19
19,33,1,31432,2,61646,1,19
19,34,1,31482,3,62123,1,19
19,35,1,31575,4,63397,1,19
19,36,1,31646,4,64590,1,19
19,37,1,31683,4,65797,1,19
19,38,1,31739,5,67251,1,19
19,39,1,32254,3,68731,1,19
19,40,1,32286,2,69156,1,19
19,41,0,31858,2,69250,1,19
19,42,1,31626,4,70128,1,19
19,43,0,31637,3,70837,1,19
19,44,0,31124,3,71428,1,19
19,45,0,30648,4,72166,1,19
19,46,0,30176,5,73374,1,19
19,47,0,29694,3,74631,1,19
19,48,0,29279,5,75882,1,19
20,0,1,11818,2,43161,1,20
20,1,1,12237,1,43281,1,20
20,2,1,12611,1,43150,1,20
20,3,1,12971,1,43048,1,20
20,4,1,13366,0,42746,1,20
20,5,3,13999,0,42031,1,20
20,6,2,15109,3,42191,1,20
20,7,2,15985,3,43255,1,20
20,8,2,16900,3,44136,1,20
20,9,1,17622,4,45550,1,20
20,10,1,17873,3,46667,1,20
20,11,0,17576,3,47670,1,20
20,12,0,17310,4,48670,1,20
20,13,0,17048,4,50204,1,20
20,14,0,16784,4,51672,1,20
20,15,1,16769,3,53127,1,20
20,16,1,17088,3,53969,1,20
20,17,0,17279,3,55139,1,20
20,18,0,16971,1,55482,1,20
20,19,0,16732,1,55130,1,20
20,20,0,16462,2,55063,1,20
20,21,0,16211,4,55957,1,20
20,22,0,15966,2,56648,1,20
20,23,0,15735,3,57369,1,20
20,24,0,15490,7,59400,1,20
20,25,0,15256,6,61944,1,20
20,26,0,15020,6,64363,1,20
20,27,0,14792,6,67068,1,20
20,28,0,14579,3,69177,1,20
20,29,0,14363,2,69506,1,20
20,30,0,14152,2,69613,1,20
20,31,0,13932,2,69692,1,20
20,32,0,13711,1,69298,1,20
20,33,0,13492,1,68884,1,20
20,34,0,13267,1,68402,1,20
20,35,1,13528,1,67839,1,20
20,36,1,13865,1,67335,1,20
20,37,1,14225,1,66898,1,20
20,38,1,14612,0,65943,1,20
20,39,1,14999,0,64971,1,20
20,40,0,15260,1,64205,1,20
20,41,0,15012,1,63789,1,20
20,42,0,14800,1,63312,1,20
20,43,0,14575,1,62855,1,20
20,44,0,14352,4,63233,1,20
20,45,0,14124,4,64512,1,20
20,46,0,13913,3,65290,1,20
20,47,0,13681,2,65841,1,20
20,48,0,13462,3,66343,1,20
21,0,1,13113,0,45181,1,21
21,1,1,13478,0,44526,1,21
21,2,1,13829,0,43860,1,21
21,3,1,14191,0,43187,1,21
21,4,1,14587,0,42528,1,21
21,5,2,15140,0,41859,1,21
21,6,2,16036,0,41191,1,21
21,7,2,16902,0,40597,1,21
21,8,1,17421,0,39986,1,21
21,9,1,17689,0,39363,1,21
21,10,1,17950,1,39280,1,21
21,11,1,18219,1,39256,1,21
21,12,1,18498,2,39736,1,21
21,13,1,18787,1,39740,1,21
21,14,1,19034,1,39653,1,21
21,15,2,19513,0,39536,1,21
21,16,3,20486,0,38959,1,21
21,17,3,21883,0,38356,1,21
21,18,1,22719,0,37770,1,21
21,19,1,22922,0,37219,1,21
21,20,1,23100,0,36662,1,21
21,21,1,23298,0,36233,1,21
21,22,1,23473,0,35684,1,21
21,23,1,23727,0,35405,1,21
21,24,1,23945,0,34840,1,21
21,25,1,24136,1,34345,1,21
21,26,0,24009,1,34435,1,21
21,27,1,24189,2,34901,1,21
21,28,2,24897,2,35522,1,21
21,29,3,26072,2,36127,1,21
21,30,3,27353,1,36113,1,21
21,31,2,28132,2,36634,1,21
21,32,2,28819,2,37119,1,21
21,33,2,29535,3,38161,1,21
21,34,1,30081,2,38944,1,21
21,35,1,30152,2,39429,1,21
21,36,1,30308,1,39458,1,21
21,37,1,30461,2,39736,1,21
21,38,0,30461,2,40235,1,21
21,39,0,29983,3,40894,1,21
21,40,0,29531,4,42497,1,21
21,41,0,29104,3,44004,1,21
21,42,0,28673,3,44950,1,21
21,43,0,28238,4,46079,1,21
21,44,0,27801,5,47832,1,21
21,45,2,27420,3,49322,1,21
21,46,2,28092,1,49838,1,21
21,47,2,28809,1,49589,1,21
21,48,2,29452,1,49393,1,21
22,0,2,20117,5,73774,1,22
22,1,2,20885,5,75537,1,22
22,2,0,20947,6,77130,1,22
22,3,0,20601,5,78898,1,22
22,4,0,20289,4,80285,1,22
22,5,0,19961,3,81201,1,22
22,6,0,19667,4,81704,1,22
22,7,0,19370,4,82690,1,22
22,8,0,19099,3,83350,1,22
22,9,0,18831,3,83723,1,22
22,10,0,18542,3,84133,1,22
22,11,0,18268,2,84229,1,22
22,12,0,17985,3,84420,1,22
22,13,0,17708,2,84308,1,22
22,14,0,17449,2,84078,1,22
22,15,0,17166,1,83479,1,22
22,16,0,16909,2,83014,1,22
22,17,0,16662,2,82880,1,22
22,18,0,16416,4,82879,1,22
22,19,1,16276,2,83261,1,22
22,20,1,16590,4,83755,1,22
22,21,1,16884,3,84633,1,22
22,22,1,17171,3,85053,1,22
22,23,1,17443,3,85526,1,22
22,24,1,17738,2,85557,1,22
22,25,1,18064,2,85401,1,22
22,26,1,18382,1,84981,1,22
22,27,1,18662,1,84273,1,22
22,28,1,18927,1,83593,1,22
22,29,0,18733,1,82867,1,22
22,30,0,18459,1,82210,1,22
22,31,0,18183,1,81517,1,22
22,32,0,17894,2,80819,1,22
22,33,0,17615,2,80623,1,22
22,34,0,17321,2,80576,1,22
22,35,0,17030,3,81074,1,22
22,36,1,17250,3,81519,1,22
22,37,1,17506,2,81775,1,22
22,38,1,17810,1,81128,1,22
22,39,1,18100,2,80947,1,22
22,40,0,18092,0,80374,1,22
22,41,1,18063,1,79177,1,22
22,42,0,18358,2,78881,1,22
22,43,0,18089,2,78788,1,22
22,44,0,17789,1,78270,1,22
22,45,0,17518,4,79127,1,22
22,46,0,17226,3,80067,1,22
22,47,0,16967,3,80871,1,22
22,48,0,16688,3,81464,1,22
23,0,1,24726,3,79221,1,23
23,1,1,24866,2,79231,1,23
23,2,1,25046,3,79059,1,23
23,3,1,25229,3,79477,1,23
23,4,0,25240,3,79853,1,23
23,5,0,24882,3,80312,1,23
23,6,0,24527,3,80712,1,23
23,7,0,24174,3,80572,1,23
23,8,0,23781,2,80785,1,23
23,9,1,23764,2,80970,1,23
23,10,1,23957,2,80836,1,23
23,11,1,24142,5,81248,1,23
23,12,0,24272,4,82632,1,23
23,13,0,23915,5,83758,1,23
23,14,0,23551,5,85340,1,23
23,15,0,23179,5,86789,1,23
23,16,0,22813,10,88991,1,23
23,17,0,22478,9,92831,1,23
23,18,0,22107,9,96453,1,23
23,19,2,22096,7,98994,1,23
23,20,3,23524,6,101079,1,23
23,21,3,24799,6,102918,1,23
23,22,2,25676,4,104091,1,23
23,23,2,26394,4,104741,1,23
23,24,0,26548,5,105654,1,23
23,25,0,26123,5,106899,1,23
23,26,0,25713,6,108332,1,23
23,27,0,25305,6,110037,1,23
23,28,0,24883,6,111540,1,23
23,29,0,24554,6,112833,1,23
23,30,0,24192,6,114485,1,23
23,31,0,23836,6,116119,1,23
23,32,0,23471,7,117720,1,23
23,33,3,23751,8,120403,1,23
23,34,2,24844,8,123176,1,23
23,35,2,25626,6,125375,1,23
23,36,1,26231,8,127082,1,23
23,37,1,26386,8,129725,1,23
23,38,1,26533,6,131748,1,23
23,39,1,26691,6,133051,1,23
23,40,1,26820,8,134986,1,23
23,41,1,26938,8,137252,1,23
23,42,1,27087,6,138932,1,23
23,43,1,27222,6,140213,1,23
23,44,1,27824,5,141205,1,23
23,45,3,28416,5,141818,1,23
23,46,2,29645,5,142359,1,23
23,47,2,30302,5,142949,1,23
23,48,1,30707,3,143104,1,23
24,0,0,12732,3,56424,1,24
24,1,0,12529,3,57087,1,24
24,2,0,12356,3,58059,1,24
24,3,0,12161,3,58840,1,24
24,4,1,12041,2,59101,1,24
24,5,1,12404,2,59295,1,24
24,6,1,12736,0,59033,1,24
24,7,0,12702,0,58126,1,24
24,8,0,12491,0,57445,1,24
24,9,0,12296,0,56550,1,24
24,10,0,12132,0,55652,1,24
24,11,0,11956,0,54812,1,24
24,12,0,11776,1,54239,1,24
24,13,0,11611,1,53926,1,24
24,14,0,11441,1,53649,1,24
24,15,0,11289,1,53394,1,24
24,16,0,11098,2,53768,1,24
24,17,0,10921,3,54696,1,24
24,18,0,10734,3,55549,1,24
24,19,0,10593,1,56236,1,24
24,20,0,10419,1,55920,1,24
24,21,0,10266,2,55888,1,24
24,22,0,10096,3,56625,1,24
24,23,0,9970,1,56909,1,24
24,24,0,9804,0,56353,1,24
24,25,1,9673,0,55488,1,24
24,26,2,10672,0,54613,1,24
24,27,2,11642,0,53797,1,24
24,28,2,12573,0,52963,1,24
24,29,2,13475,1,52289,1,24
24,30,2,14341,1,52057,1,24
24,31,2,15302,2,52079,1,24
24,32,2,16132,2,52384,1,24
24,33,2,16927,2,52657,1,24
24,34,2,17760,2,52958,1,24
24,35,2,18644,3,53458,1,24
24,36,1,19359,3,54389,1,24
24,37,1,19630,2,54963,1,24
24,38,1,19866,2,55267,1,24
24,39,0,20013,1,55089,1,24
24,40,0,19704,1,54799,1,24
24,41,0,19386,2,54755,1,24
24,42,0,19100,2,54979,1,24
24,43,1,18847,4,55727,1,24
24,44,1,19141,5,57542,1,24
24,45,1,19430,8,60216,1,24
24,46,1,19661,7,63538,1,24
24,47,1,19901,7,66452,1,24
24,48,1,20122,6,68913,1,24
25,0,0,23595,0,53377,1,25
25,1,0,23258,0,52596,1,25
25,2,1,23402,0,51799,1,25
25,3,1,23588,0,51011,1,25
25,4,1,23742,2,50818,1,25
25,5,1,23944,2,51161,1,25
25,6,1,24148,2,51524,1,25
25,7,1,24382,2,51880,1,25
25,8,1,24573,1,51703,1,25
25,9,1,24736,2,51451,1,25
25,10,1,24927,2,51765,1,25
25,11,0,24744,1,51814,1,25
25,12,0,24363,2,51745,1,25
25,13,0,23950,1,51808,1,25
25,14,0,23573,1,51572,1,25
25,15,0,23302,3,52004,1,25
25,16,0,22929,4,52992,1,25
25,17,0,22585,4,54338,1,25
25,18,0,22249,4,55673,1,25
25,19,0,21904,4,57090,1,25
25,20,0,21543,6,59317,1,25
25,21,0,21196,5,61632,1,25
25,22,0,20875,5,63421,1,25
25,23,1,20695,5,65296,1,25
25,24,0,20421,2,66373,1,25
25,25,0,20095,1,66438,1,25
25,26,0,19804,1,65946,1,25
25,27,0,19541,2,65558,1,25
25,28,0,19253,2,65671,1,25
25,29,0,18959,2,65794,1,25
25,30,0,18692,3,65949,1,25
25,31,0,18388,3,66552,1,25
25,32,0,18108,2,67005,1,25
25,33,0,17839,2,67100,1,25
25,34,0,17577,1,67227,1,25
25,35,0,17321,1,66786,1,25
25,36,0,17034,0,66102,1,25
25,37,0,16801,0,65096,1,25
25,38,0,16522,0,64114,1,25
25,39,0,16263,0,63068,1,25
25,40,0,16013,1,62181,1,25
25,41,0,15768,2,61888,1,25
25,42,0,15528,1,61899,1,25
25,43,0,15299,1,61534,1,25
25,44,0,15065,0,60888,1,25
25,45,0,14865,0,59904,1,25
25,46,0,14637,0,59004,1,25
25,47,0,14433,3,58859,1,25
25,48,0,14220,2,59236,1,25
26,0,0,17715,2,37316,1,26
26,1,0,17450,2,37531,1,26
26,2,1,17247,3,38506,1,26
26,3,1,17470,4,39757,1,26
26,4,1,17779,3,40866,1,26
26,5,0,17995,3,41912,1,26
26,6,0,17707,3,42897,1,26
26,7,0,17440,5,44781,1,26
26,8,0,17181,4,46452,1,26
26,9,0,16925,2,47382,1,26
26,10,0,16669,2,47718,1,26
26,11,0,16408,2,48070,1,26
26,12,0,16156,2,48515,1,26
26,13,0,15886,3,49203,1,26
26,14,2,16251,2,50019,1,26
26,15,1,16770,1,50078,1,26
26,16,0,16760,1,49959,1,26
26,17,0,16498,2,50007,1,26
26,18,0,16260,2,50331,1,26
26,19,0,16017,2,50680,1,26
26,20,0,15769,1,50698,1,26
26,21,0,15525,0,49989,1,26
26,22,1,15715,1,49247,1,26
26,23,1,16012,1,49130,1,26
26,24,1,16273,2,49399,1,26
26,25,1,16576,2,49671,1,26
26,26,1,16890,1,49469,1,26
26,27,1,17200,1,49233,1,26
26,28,1,17490,2,49489,1,26
26,29,1,17796,2,49822,1,26
26,30,1,18073,2,50195,1,26
26,31,0,18241,2,50453,1,26
26,32,0,17952,3,50946,1,26
26,33,0,17671,3,51621,1,26
26,34,0,17446,4,52840,1,26
26,35,0,17153,5,54802,1,26
26,36,0,16862,4,57212,1,26
26,37,0,16624,4,58622,1,26
26,38,0,16380,6,60534,1,26
26,39,0,16125,6,62577,1,26
26,40,0,15876,7,64699,1,26
26,41,0,15652,7,67481,1,26
26,42,0,15387,7,70370,1,26
26,43,0,15171,5,72408,1,26
26,44,0,14935,3,73251,1,26
26,45,0,14711,3,73851,1,26
26,46,0,14475,4,74677,1,26
26,47,0,14266,4,75741,1,26
26,48,0,14050,5,77043,1,26
27,0,0,44029,3,58559,1,27
27,1,0,43367,4,59703,1,27
27,2,0,42758,4,60982,1,27
27,3,0,42127,3,62122,1,27
27,4,0,41480,4,62959,1,27
27,5,0,40843,4,64456,1,27
27,6,0,40215,3,65148,1,27
27,7,0,39588,2,65561,1,27
27,8,0,38977,2,65675,1,27
27,9,0,38441,2,65701,1,27
27,10,0,37842,2,65741,1,27
27,11,1,37920,2,65830,1,27
27,12,1,37917,2,66063,1,27
27,13,1,37826,5,66889,1,27
27,14,1,37795,6,68735,1,27
27,15,1,37759,5,70907,1,27
27,16,1,37730,4,72009,1,27
27,17,1,37753,3,73002,1,27
27,18,1,37705,3,73470,1,27
27,19,1,37762,1,73263,1,27
27,20,1,37770,1,72717,1,27
27,21,3,38535,1,72215,1,27
27,22,4,39828,0,71571,1,27
27,23,4,41473,0,70450,1,27
27,24,2,42442,2,70283,1,27
27,25,2,42908,2,70276,1,27
27,26,3,43771,6,71286,1,27
27,27,3,44747,4,73238,1,27
27,28,2,45607,5,74423,1,27
27,29,3,46492,2,74462,1,27
27,30,2,47141,3,74562,1,27
27,31,2,47492,4,75046,1,27
27,32,2,47885,4,76147,1,27
27,33,2,48183,5,77208,1,27
27,34,2,48558,3,77791,1,27
27,35,2,48925,3,78463,1,27
27,36,2,49326,2,78696,1,27
27,37,3,50015,2,78684,1,27
27,38,2,50385,2,78566,1,27
27,39,2,50777,2,78483,1,27
27,40,2,51137,2,78315,1,27
27,41,1,51373,2,78177,1,27
27,42,1,51213,1,77798,1,27
27,43,1,50979,1,77174,1,27
27,44,1,50778,2,77004,1,27
27,45,2,50664,2,76962,1,27
27,46,1,50799,3,77442,1,27
27,47,1,50618,4,78409,1,27
27,48,2,50431,2,78839,1,27
28,0,2,19361,3,47896,1,28
28,1,3,20416,4,49264,1,28
28,2,3,21734,3,50539,1,28
28,3,3,23057,3,51426,1,28
28,4,3,24368,3,52311,1,28
28,5,2,25295,3,53418,1,28
28,6,2,26033,3,54288,1,28
28,7,2,26768,3,55100,1,28
28,8,2,27515,3,55966,1,28
28,9,2,28236,3,56795,1,28
28,10,2,28870,3,57573,1,28
28,11,1,29426,3,58353,1,28
28,12,1,29541,3,59122,1,28
28,13,1,29621,3,59954,1,28
28,14,1,29743,4,61521,1,28
28,15,1,29904,4,62845,1,28
28,16,1,29966,5,64454,1,28
28,17,0,29789,3,65470,1,28
28,18,0,29363,2,65580,1,28
28,19,0,28880,2,66045,1,28
28,20,0,28453,2,66155,1,28
28,21,0,28030,3,66324,1,28
28,22,0,27584,4,67039,1,28
28,23,0,27143,3,67849,1,28
28,24,2,27451,4,68442,1,28
28,25,2,28113,4,69241,1,28
28,26,1,28506,4,70511,1,28
28,27,2,29125,4,71616,1,28
28,28,2,29773,7,73975,1,28
28,29,2,30427,8,77088,1,28
28,30,2,31082,7,80557,1,28
28,31,2,31690,5,82755,1,28
28,32,2,32333,5,84288,1,28
28,33,2,32944,4,85282,1,28
28,34,2,33591,4,86202,1,28
28,35,3,34469,2,86644,1,28
28,36,3,35563,2,86406,1,28
28,37,3,36734,1,85708,1,28
28,38,2,37751,1,84916,1,28
28,39,1,38124,2,84225,1,28
28,40,1,38102,2,84192,1,28
28,41,2,38096,2,83988,1,28
28,42,2,38625,3,83871,1,28
28,43,1,39044,3,84719,1,28
28,44,2,39420,4,85346,1,28
28,45,2,39959,4,86289,1,28
28,46,2,40486,5,87800,1,28
28,47,2,40958,4,89130,1,28
28,48,2,41367,4,90048,1,28
29,0,0,24231,5,64024,1,29
29,1,1,24002,6,65855,1,29
29,2,2,24283,6,68231,1,29
29,3,4,25539,4,69778,1,29
29,4,4,27454,4,70947,1,29
29,5,4,29324,4,72097,1,29
29,6,3,30792,4,73215,1,29
29,7,2,31486,3,74199,1,29
29,8,3,32493,3,74800,1,29
29,9,1,33069,8,76366,1,29
29,10,1,33093,7,79411,1,29
29,11,1,33163,4,81150,1,29
29,12,1,33245,3,82257,1,29
29,13,1,33318,5,83551,1,29
29,14,1,33318,6,85084,1,29
29,15,1,33402,6,87235,1,29
29,16,2,33729,6,89281,1,29
29,17,3,34318,6,91432,1,29
29,18,3,35460,9,94506,1,29
29,19,3,36621,12,98518,1,29
29,20,3,37730,9,102268,1,29
29,21,3,38730,7,105093,1,29
29,22,3,39770,6,107087,1,29
29,23,3,40736,5,108776,1,29
29,24,3,41810,6,110282,1,29
29,25,3,42832,6,111934,1,29
29,26,3,43813,6,113541,1,29
29,27,2,44385,6,115331,1,29
29,28,2,44740,4,116634,1,29
29,29,2,45173,4,117084,1,29
29,30,2,45648,7,118271,1,29
29,31,2,46131,10,121029,1,29
29,32,2,46561,9,124325,1,29
29,33,2,46899,10,127533,1,29
29,34,1,46763,9,131220,1,29
29,35,1,46662,9,134341,1,29
29,36,1,46558,7,136760,1,29
29,37,1,46415,6,138364,1,29
29,38,1,46250,6,139264,1,29
29,39,1,46080,6,140436,1,29
29,40,1,45897,4,140686,1,29
29,41,2,45704,4,140740,1,29
29,42,2,46055,4,140702,1,29
29,43,2,46505,4,140793,1,29
29,44,2,46885,4,140729,1,29
29,45,2,47352,4,140720,1,29
29,46,2,47765,3,140645,1,29
29,47,2,48145,4,140111,1,29
29,48,3,48919,4,140289,1,29
30,0,0,19616,6,73622,1,30
30,1,0,19322,4,75663,1,30
30,2,0,19010,3,76291,1,30
30,3,0,18737,2,76387,1,30
30,4,0,18454,2,76345,1,30
30,5,0,18169,2,76256,1,30
30,6,0,17893,5,76681,1,30
30,7,0,17626,5,78105,1,30
30,8,0,17395,7,80289,1,30
30,9,0,17123,2,81561,1,30
30,10,0,16871,1,80986,1,30
30,11,0,16609,1,80244,1,30
30,12,1,16508,1,79705,1,30
30,13,1,16797,1,79023,1,30
30,14,1,17127,2,78871,1,30
30,15,1,17407,2,78847,1,30
30,16,1,17656,2,78678,1,30
30,17,0,17505,2,78544,1,30
30,18,0,17215,2,78426,1,30
30,19,1,17451,3,78352,1,30
30,20,1,17688,3,78944,1,30
30,21,3,18530,3,79398,1,30
30,22,2,19398,2,79667,1,30
30,23,4,20573,3,79911,1,30
30,24,5,22706,2,79940,1,30
30,25,5,25198,2,79802,1,30
30,26,4,27523,3,80207,1,30
30,27,3,28984,2,80061,1,30
30,28,3,30159,2,79889,1,30
30,29,3,31358,4,80456,1,30
30,30,3,32523,4,81441,1,30
30,31,2,33470,3,82003,1,30
30,32,2,34061,2,82495,1,30
30,33,1,34430,2,82375,1,30
30,34,1,34471,2,82286,1,30
30,35,1,34443,0,81523,1,30
30,36,1,34445,0,80316,1,30
30,37,1,34468,0,79068,1,30
30,38,1,34502,2,78319,1,30
30,39,0,34046,4,79061,1,30
30,40,0,33503,7,80243,1,30
30,41,0,33011,7,82917,1,30
30,42,0,32536,6,85148,1,30
30,43,0,32031,5,86618,1,30
30,44,0,31542,5,88076,1,30
30,45,0,31029,6,89658,1,30
30,46,0,30541,7,91704,1,30
30,47,0,30080,10,94315,1,30
30,48,0,29622,8,98262,1,30
31,0,0,27581,4,111816,1,31
31,1,0,27171,4,112431,1,31
31,2,1,27268,4,113003,1,31
31,3,0,26850,5,113851,1,31
31,4,0,26449,5,115297,1,31
31,5,0,26070,4,115993,1,31
31,6,0,25664,5,117070,1,31
31,7,3,25880,5,117859,1,31
31,8,3,27092,4,118387,1,31
31,9,3,28307,2,118320,1,31
31,10,2,29437,1,117208,1,31
31,11,4,30207,1,116027,1,31
31,12,3,31788,1,114865,1,31
31,13,2,32579,1,113663,1,31
31,14,2,33193,2,112511,1,31
31,15,2,33808,2,111818,1,31
